api_hash,user_name,file_token,service,summary_code,summary_status,summary_desc,http_code,procesoConvenioGuid,convenio,documento,img_size_near_img_width,img_size_near_img_height,img_size_far_img_width,img_size_far_img_height,image_quality_near_img,image_quality_far_img,same_image_quality,aspect_ratio_near_img,aspect_ratio_far_img,same_aspect_ratio,score_liqe_near_img,score_liqe_far_img,score_topiq_near_img,score_topiq_far_img,score_sharpness_classic_metrics_near_img,score_sharpness_classic_metrics_far_img,score_colorfulness_classic_metrics_near_img,score_colorfulness_classic_metrics_far_img,score_contrast_classic_metrics_near_img,score_contrast_classic_metrics_far_img,score_brightness_classic_metrics_near_img,score_brightness_classic_metrics_far_img,score_blur_score_classic_metrics_near_img,score_blur_score_classic_metrics_far_img,score_svd_score_classic_metrics_near_img,score_svd_score_classic_metrics_far_img,prob_as_35_selfies_near_img,prob_as_35_selfies_far_img,prob_ibeta2_crops_near_img,prob_ibeta2_crops_far_img,prob_ibeta2_full_near_img,prob_ibeta2_full_far_img,prob_ibeta2_clip_near_img,prob_ibeta2_clip_far_img,prob_as_heuristics_near_img,prob_as_heuristics_far_img,date,date_year,date_month,date_day,date_day_off_week,date_hour,date_minute,total_time_ms_accessory_detector,total_time_ms_face_detector,total_time_ms_liqe,total_time_ms_topiq,total_time_ms_classic_metrics,total_time_ms_as_35_selfies,total_time_ms_ibeta2_crops,total_time_ms_ibeta2_full,total_time_ms_ibeta2_clip,total_time_ms_geometry_check,total_time_ms_all_mircroservices,total_time_ms_other_mircroservices,total_time_ms
fae781b,user_name_3,QK96PPQV4g,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1716,convenio_6,documento_475,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,1.4135,2.181,0.3902,0.3628,0.24796195,0.30339172,22.80307,25.25628,57.03783,63.267994,0.24180387,0.29456326,0.48454845,0.4964224,0.74821573,0.7583272,0.99926394,0.9999307,0.99999917,0.9999907,0.99999905,0.9999993,0.9986607,0.9955682,0.9998377,0.99983406,2025-01-24 09:16:42.575302-05:00,2025,January,24,Friday,9,16,85.0,91.0,146.0,364.0,177.0,164.0,143.0,154.0,45.0,5.0,1374.0,336.0,1710
fae781b,user_name_4,qzI1QbFTow,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1717,convenio_1,documento_805,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.2325,1.2961,0.451,0.4242,0.48951048,0.27186513,51.590897,51.933495,36.18619,36.4543,0.3431996,0.34767404,0.4780274,0.51578933,0.7722728,0.8037515,0.9996847,0.9999709,0.9999863,0.9999832,0.9999701,0.9999901,0.9906786,0.9953242,0.999828,0.9998337,2025-01-24 09:17:07.193463-05:00,2025,January,24,Friday,9,17,84.0,89.0,240.0,270.0,261.0,138.0,124.0,139.0,31.0,6.0,1382.0,216.0,1598
fae781b,user_name_3,hq9gQWmb4A,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1718,convenio_6,documento_806,568,1280,568,1280,SD,SD,True,PORTRAIT,PORTRAIT,True,3.1487,2.7168,0.571,0.5793,0.21410891,0.25913838,51.508022,50.890663,48.012302,48.019966,0.3870839,0.400077,0.49632242,0.52312607,0.7211585,0.76335424,0.9999812,0.9999643,0.9999789,0.9982146,0.9999999,0.99999917,0.9548221,0.9941843,0.99977654,0.9998301,2025-01-24 09:19:47.608435-05:00,2025,January,24,Friday,9,19,59.0,94.0,254.0,469.0,209.0,151.0,111.0,125.0,25.0,7.0,1504.0,296.0,1800
fae781b,user_name_4,W1KzRK5atw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1719,convenio_1,documento_807,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,1.1032,1.1336,0.4074,0.4187,0.74358183,0.48347944,19.290335,20.92297,42.315327,42.4277,0.3145252,0.3316888,0.40831393,0.47261652,0.7179795,0.7806404,0.9972727,0.9993468,1.0,1.0,1.0,1.0,0.9985077,0.9959623,0.9998375,0.99983454,2025-01-24 09:35:28.910809-05:00,2025,January,24,Friday,9,35,84.0,92.0,242.0,372.0,244.0,130.0,152.0,133.0,39.0,7.0,1495.0,293.0,1788
fae781b,user_name_4,W-fXu0vgdQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1720,convenio_1,documento_808,560,1280,560,1280,SD,SD,True,PORTRAIT,PORTRAIT,True,2.9318,3.1847,0.6213,0.5702,0.3890169,0.35998234,48.97873,50.50574,54.04933,53.9305,0.35238856,0.35509416,0.43544725,0.44206774,0.66395575,0.6883729,0.99994785,0.99994624,0.9999999,0.9999974,0.99999845,0.9999994,0.99775404,0.9980719,0.9998366,0.9998369,2025-01-24 09:44:58.052566-05:00,2025,January,24,Friday,9,44,59.0,95.0,227.0,417.0,229.0,194.0,152.0,130.0,30.0,7.0,1540.0,454.0,1994
fae781b,user_name_4,tTb4waw2bA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1721,convenio_1,documento_809,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,2.2906,3.4821,0.5286,0.5315,0.518397,0.5174113,47.40336,46.459393,57.20973,57.519466,0.48280877,0.4940417,0.42078725,0.38529363,0.70949847,0.7211501,0.9999981,0.9999997,0.99999964,1.0,1.0,0.9999999,0.99926263,0.9998361,0.9998384,0.99983907,2025-01-24 09:51:44.366201-05:00,2025,January,24,Friday,9,51,69.0,93.0,167.0,310.0,171.0,125.0,116.0,92.0,29.0,9.0,1181.0,529.0,1710
fae781b,user_name_4,ndvcDs4LCQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1723,convenio_1,documento_811,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.8786,4.9876,0.6568,0.6777,0.6994633,0.73360956,43.81128,43.36084,51.310978,50.349,0.43266279,0.43373328,0.395919,0.37701312,0.6834173,0.68040586,0.99999946,0.99999934,0.9999498,1.0,0.9999994,0.99999976,0.999526,0.9989581,0.9998387,0.999838,2025-01-24 09:52:25.896328-05:00,2025,January,24,Friday,9,52,69.0,91.0,130.0,381.0,168.0,135.0,139.0,111.0,30.0,6.0,1260.0,404.0,1664
fae781b,user_name_3,N3skrUXwNg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1722,convenio_6,documento_810,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,2.847,2.4603,0.5226,0.4515,0.23045267,0.20539907,38.43462,37.186897,62.92168,61.09509,0.44753283,0.4426118,0.45962092,0.48177096,0.6923417,0.7214273,0.99979794,0.99973124,0.9999963,0.99997985,0.99999833,0.99999845,0.9833757,0.99847144,0.99981856,0.99983746,2025-01-24 09:57:32.226269-05:00,2025,January,24,Friday,9,57,69.0,90.0,68.0,357.0,167.0,132.0,190.0,189.0,58.0,6.0,1326.0,554.0,1880
fae781b,user_name_1,Z0kqPBNxjQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1724,convenio_2,documento_751,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,1.3949,1.3523,0.4536,0.4405,0.4256536,0.31071427,29.178764,29.534143,33.308235,34.434467,0.27399606,0.2816806,0.44424427,0.47896743,0.7441455,0.7755452,0.9999211,0.99997807,1.0,1.0,1.0,1.0,0.99896145,0.99921167,0.9998381,0.9998384,2025-01-24 10:02:35.583872-05:00,2025,January,24,Friday,10,2,87.0,93.0,356.0,444.0,221.0,149.0,131.0,128.0,33.0,8.0,1650.0,125.0,1775
fae781b,user_name_4,4D4Ukqv9hA,main,302,error,blur/haze,200,procesoConvenioGuid_1725,convenio_1,documento_783,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,1.3615,-2.0,0.443,-2.0,0.39466667,-2.0,13.334363,-2.0,42.995075,-2.0,0.3677968,-2.0,0.46313542,-2.0,0.84953135,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 10:06:09.086353-05:00,2025,January,24,Friday,10,6,69.0,94.0,93.0,213.0,111.0,0.0,0.0,0.0,0.0,0.0,580.0,205.0,785
fae781b,user_name_4,Dlo-KwN1dA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1726,convenio_1,documento_812,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.7751,4.9611,0.5946,0.5925,0.77260274,0.79990304,43.957798,43.497604,55.228947,55.10992,0.41243166,0.4144364,0.29932544,0.3017011,0.5456522,0.5494679,0.99999803,0.999997,0.9999969,0.99999905,0.99999964,0.99999523,0.9984524,0.9985518,0.99983746,0.9998375,2025-01-24 10:19:57.588000-05:00,2025,January,24,Friday,10,19,69.0,93.0,255.0,352.0,280.0,80.0,111.0,130.0,35.0,6.0,1411.0,287.0,1698
fae781b,user_name_3,0V8-Rv6XAw,main,302,error,blur/haze,200,procesoConvenioGuid_1727,convenio_6,documento_813,576,1280,576,1280,SD,SD,True,PORTRAIT,PORTRAIT,True,1.0015,-2.0,0.0619,-2.0,0.85072094,-2.0,31.217224,-2.0,41.88594,-2.0,0.37015548,-2.0,0.3598318,-2.0,0.82783246,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 10:20:16.898112-05:00,2025,January,24,Friday,10,20,60.0,97.0,91.0,240.0,107.0,0.0,0.0,0.0,0.0,0.0,595.0,376.0,971
fae781b,user_name_4,TZgkvh1UAw,main,302,error,blur/haze,200,procesoConvenioGuid_1728,convenio_1,documento_814,576,1280,576,1280,SD,SD,True,PORTRAIT,PORTRAIT,True,1.0042,-2.0,0.1586,-2.0,0.6991404,-2.0,35.878082,-2.0,50.719097,-2.0,0.37090647,-2.0,0.47689688,-2.0,0.70611095,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 10:29:51.940767-05:00,2025,January,24,Friday,10,29,59.0,94.0,52.0,201.0,107.0,0.0,0.0,0.0,0.0,0.0,513.0,424.0,937
fae781b,user_name_4,hATr6R5Y3g,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1729,convenio_1,documento_815,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.8794,4.9733,0.7529,0.6922,0.57313174,0.6073497,41.254467,41.162956,66.23206,68.92431,0.45326766,0.489793,0.36335385,0.38298655,0.58805126,0.6110758,0.9999254,0.9996841,0.9999547,0.99999976,0.99999714,0.9999999,0.6383838,0.9677213,0.9974178,0.9997966,2025-01-24 10:32:58.329469-05:00,2025,January,24,Friday,10,32,70.0,92.0,308.0,480.0,236.0,173.0,162.0,134.0,65.0,7.0,1727.0,357.0,2084
fae781b,user_name_4,nJKe5NO-Pg,main,302,error,blur/haze,200,procesoConvenioGuid_1730,convenio_1,documento_816,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,1.0014,-2.0,0.2041,-2.0,0.09198813,-2.0,48.74476,-2.0,57.358406,-2.0,0.32309386,-2.0,0.7612745,-2.0,0.83117974,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 10:37:25.303625-05:00,2025,January,24,Friday,10,37,70.0,93.0,33.0,196.0,131.0,0.0,0.0,0.0,0.0,0.0,523.0,320.0,843
fae781b,user_name_4,LUSMtIGo3A,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1731,convenio_1,documento_817,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,1.6484,2.859,0.4954,0.5223,0.2933861,0.2870317,48.08601,46.856102,55.82534,55.048725,0.3938102,0.39273086,0.53772557,0.52363724,0.76589155,0.7459005,0.9998846,0.9999544,0.9999504,0.99805295,0.999716,0.99537355,0.41425553,0.6174793,0.9847677,0.9968194,2025-01-24 10:39:37.510771-05:00,2025,January,24,Friday,10,39,70.0,136.0,96.0,295.0,192.0,176.0,165.0,173.0,52.0,6.0,1361.0,494.0,1855
fae781b,user_name_4,VosbAf8ajQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1732,convenio_1,documento_818,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,3.3363,4.5317,0.6099,0.5851,0.651756,0.7576093,40.089878,39.744972,40.104053,40.33623,0.31131607,0.31354997,0.37969235,0.3810921,0.58921695,0.58965063,0.9999919,0.9999969,1.0,1.0,1.0,1.0,0.9990907,0.99990046,0.99983823,0.9998392,2025-01-24 10:40:05.519662-05:00,2025,January,24,Friday,10,40,69.0,92.0,244.0,438.0,323.0,172.0,142.0,120.0,59.0,7.0,1666.0,305.0,1971
fae781b,user_name_3,ujf7-1EAuw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1733,convenio_6,documento_819,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,2.8825,2.6637,0.5334,0.4811,0.54245126,0.50551254,52.656017,52.240437,73.009544,74.220345,0.4343321,0.41682243,0.40569982,0.41182628,0.710827,0.7081109,0.99999624,0.9999947,0.99999976,0.9999994,0.9999573,0.999859,0.9956593,0.9964862,0.99983406,0.999835,2025-01-24 10:44:05.656072-05:00,2025,January,24,Friday,10,44,70.0,94.0,121.0,386.0,193.0,103.0,173.0,176.0,49.0,6.0,1371.0,455.0,1826
fae781b,user_name_4,LPbbfsQE0w,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1734,convenio_1,documento_820,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.8979,4.9508,0.7018,0.5418,0.7489808,0.7154804,51.15912,50.04271,64.06354,61.859413,0.39308956,0.3718547,0.22516352,0.24628647,0.45316106,0.50827795,0.99999994,0.99999976,0.99999833,0.9999993,0.9999999,0.9999999,0.9971277,0.9962471,0.9998359,0.99983484,2025-01-24 10:47:00.644708-05:00,2025,January,24,Friday,10,47,70.0,93.0,89.0,401.0,134.0,178.0,192.0,168.0,42.0,5.0,1372.0,517.0,1889
fae781b,user_name_4,pQ9NB8loqw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1735,convenio_1,documento_821,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,2.3211,2.431,0.4601,0.4715,0.22377622,0.36628848,39.718353,38.300888,61.46257,61.712627,0.54412353,0.5432845,0.56933635,0.51378864,0.788801,0.80171245,0.99999845,0.99999744,0.99999726,0.9998841,0.9999993,0.99999976,0.9983644,0.9959045,0.9998374,0.9998343,2025-01-24 10:48:25.843969-05:00,2025,January,24,Friday,10,48,70.0,92.0,146.0,306.0,155.0,153.0,143.0,130.0,27.0,6.0,1228.0,438.0,1666
fae781b,user_name_3,VeShD1jDdQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1736,convenio_6,documento_822,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.789,4.0016,0.7546,0.6114,0.5231245,0.40683645,58.73097,60.499268,52.79812,52.299835,0.44116563,0.44618943,0.38556615,0.437183,0.65977216,0.71417135,0.9995715,0.99974686,0.9997657,0.99999726,0.99999964,0.99999976,0.9962664,0.9920819,0.99983454,0.99982977,2025-01-24 10:53:47.006780-05:00,2025,January,24,Friday,10,53,69.0,93.0,231.0,455.0,452.0,195.0,93.0,100.0,31.0,6.0,1725.0,412.0,2137
fae781b,user_name_4,07mOsmvaVg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1737,convenio_1,documento_823,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9938,2.5605,0.7091,0.4681,0.657441,0.42159763,49.109375,46.92097,62.83479,62.667088,0.44967324,0.42921004,0.46820673,0.6048189,0.6942939,0.7831606,0.9999927,0.99998724,1.0,0.9999912,0.99999964,0.9999881,0.999905,0.99959534,0.9998391,0.9998387,2025-01-24 10:54:43.796908-05:00,2025,January,24,Friday,10,54,69.0,93.0,177.0,343.0,169.0,91.0,124.0,112.0,27.0,33.0,1238.0,481.0,1719
fae781b,user_name_4,hwXQOBrqQQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1738,convenio_1,documento_824,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.4942,4.745,0.6765,0.637,0.6796116,0.6406904,35.372833,34.81758,45.55973,43.90576,0.34394896,0.32995284,0.34235287,0.35636416,0.5979296,0.6218662,0.9999977,0.9999966,1.0,1.0,1.0,1.0,0.9998074,0.9999721,0.99983907,0.99983925,2025-01-24 10:56:12.269838-05:00,2025,January,24,Friday,10,56,71.0,93.0,149.0,309.0,155.0,189.0,176.0,172.0,29.0,7.0,1350.0,399.0,1749
fae781b,user_name_4,dOoqSjzGQQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1739,convenio_1,documento_825,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,1.869,1.0066,0.4508,0.3556,0.32290503,0.40338984,32.328827,31.702827,30.371862,31.508038,0.21806023,0.2336137,0.4916065,0.5445237,0.7329947,0.76898235,0.99998456,0.9999341,0.9999994,0.9999999,0.9999982,0.99999976,0.99895716,0.9994134,0.999838,0.9998386,2025-01-24 10:59:14.512597-05:00,2025,January,24,Friday,10,59,86.0,92.0,177.0,381.0,210.0,98.0,117.0,107.0,27.0,7.0,1302.0,432.0,1734
fae781b,user_name_4,VEq7Zke2Ew,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1740,convenio_1,documento_826,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9718,4.712,0.7155,0.4961,0.523563,0.41666666,53.67938,54.130024,56.31198,56.398605,0.4469629,0.45580548,0.3864283,0.46018595,0.64425105,0.71847034,0.9999333,0.99997693,0.9994863,0.99999976,1.0,1.0,0.9998932,0.99950063,0.9998386,0.9998387,2025-01-24 11:01:50.473972-05:00,2025,January,24,Friday,11,1,69.0,93.0,241.0,369.0,355.0,137.0,142.0,138.0,58.0,5.0,1607.0,284.0,1891
fae781b,user_name_4,dZMp6WGRGQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1741,convenio_1,documento_827,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.1242,3.6099,0.6153,0.5444,0.63274246,0.6008448,32.437153,31.044954,51.15412,48.301228,0.39852253,0.37718472,0.38803333,0.41119352,0.68921024,0.7194946,0.999999,0.9999952,0.9999999,1.0,1.0,0.9999976,0.999411,0.9979241,0.9998386,0.9998368,2025-01-24 11:16:30.704431-05:00,2025,January,24,Friday,11,16,69.0,133.0,114.0,350.0,183.0,99.0,157.0,129.0,30.0,9.0,1273.0,479.0,1752
fae781b,user_name_3,sA0beA4qPg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1742,convenio_6,documento_828,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.2144,4.7763,0.739,0.6767,0.57337546,0.49496982,40.113026,39.07921,50.802467,52.21687,0.34968695,0.34052283,0.40840408,0.44916576,0.66840947,0.70256567,0.9999699,0.9998995,1.0,1.0,1.0,1.0,0.9987294,0.9990609,0.9998378,0.99983823,2025-01-24 11:17:01.868869-05:00,2025,January,24,Friday,11,17,70.0,115.0,202.0,300.0,233.0,168.0,165.0,139.0,55.0,6.0,1453.0,395.0,1848
fae781b,user_name_4,tI9LLhjRdA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1743,convenio_1,documento_829,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.8808,3.5032,0.6374,0.6473,0.47005904,0.23401535,34.09642,35.163372,63.94775,65.0758,0.38598004,0.40251228,0.48642007,0.5129534,0.6616182,0.68439525,0.9999382,0.9999318,1.0,0.9999999,1.0,1.0,0.9861616,0.9966049,0.99982214,0.99983525,2025-01-24 11:18:25.867509-05:00,2025,January,24,Friday,11,18,86.0,93.0,196.0,310.0,236.0,106.0,124.0,114.0,37.0,6.0,1308.0,426.0,1734
fae781b,user_name_4,2P84NPSbfw,main,302,error,blur/haze,200,procesoConvenioGuid_1744,convenio_1,documento_830,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,1.0215,-2.0,0.251,-2.0,0.18250377,-2.0,47.62262,-2.0,74.30067,-2.0,0.5311133,-2.0,0.71373624,-2.0,0.83238727,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 11:21:29.731583-05:00,2025,January,24,Friday,11,21,69.0,138.0,110.0,214.0,140.0,0.0,0.0,0.0,0.0,0.0,671.0,186.0,857
fae781b,user_name_4,VD1eJQH4zA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1745,convenio_1,documento_831,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.8799,1.1248,0.6547,0.3985,0.44148937,0.21533695,40.32644,39.85013,50.580654,49.568523,0.3913044,0.38274983,0.37161237,0.54589915,0.63574094,0.7431748,0.9999293,0.99993867,0.9999896,0.99996305,0.99999964,0.9999957,0.9970265,0.9960808,0.9998357,0.99983454,2025-01-24 11:23:54.201767-05:00,2025,January,24,Friday,11,23,70.0,90.0,247.0,371.0,205.0,126.0,178.0,186.0,57.0,8.0,1538.0,222.0,1760
fae781b,user_name_4,S6_DXPLTmA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1746,convenio_1,documento_832,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,3.0614,3.5657,0.6055,0.6059,0.6874224,0.6856269,45.16285,44.331097,57.64411,53.451565,0.4463314,0.4066666,0.4032719,0.3861622,0.7089924,0.6787895,0.9999707,0.99998957,1.0,1.0,1.0,1.0,0.9999347,0.99998796,0.9998392,0.9998393,2025-01-24 11:26:49.289070-05:00,2025,January,24,Friday,11,26,68.0,91.0,134.0,347.0,215.0,144.0,144.0,154.0,55.0,6.0,1358.0,380.0,1738
fae781b,user_name_4,WTlAgsPY0A,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1747,convenio_1,documento_833,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9654,4.9862,0.6935,0.6828,0.6501713,0.60241467,54.38253,53.605064,65.67683,64.76959,0.44567624,0.45357248,0.31825098,0.32114688,0.5251689,0.56069785,0.99999493,0.9999972,0.9999975,0.9999887,1.0,0.9999882,0.96459585,0.9862162,0.99979186,0.99982226,2025-01-24 11:28:36.195173-05:00,2025,January,24,Friday,11,28,68.0,135.0,150.0,289.0,206.0,174.0,127.0,133.0,28.0,6.0,1316.0,500.0,1816
fae781b,user_name_4,LnnisXLvUQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1748,convenio_1,documento_834,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.4764,4.6715,0.6787,0.6273,0.5241839,0.41879314,51.786842,51.085228,50.69824,51.10187,0.43577003,0.43952313,0.38173857,0.42023364,0.68704414,0.72363967,0.99999475,0.99997956,1.0,1.0,1.0,0.99999976,0.9999516,0.9999503,0.9998392,0.99983925,2025-01-24 11:30:06.635256-05:00,2025,January,24,Friday,11,30,68.0,92.0,92.0,336.0,202.0,171.0,154.0,162.0,26.0,7.0,1310.0,385.0,1695
fae781b,user_name_4,hGHJQvwgEQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1749,convenio_1,documento_835,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9786,4.8144,0.6743,0.6173,0.4841477,0.43701157,34.81599,34.58732,64.09503,63.56524,0.43688992,0.44141176,0.45945665,0.4774984,0.6829372,0.69452125,0.99999857,0.999991,1.0,0.9999999,1.0,1.0,0.99479455,0.99968445,0.999833,0.99983895,2025-01-24 11:32:25.996021-05:00,2025,January,24,Friday,11,32,72.0,93.0,289.0,400.0,346.0,281.0,225.0,216.0,59.0,33.0,2014.0,151.0,2165
fae781b,user_name_4,OxLQMoKxYw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1751,convenio_1,documento_837,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.566,2.5837,0.5295,0.5018,0.18802902,0.11331776,49.206104,49.21018,57.63899,55.81886,0.36310837,0.34162962,0.5952502,0.5709247,0.78128976,0.78818893,0.99969655,0.9997528,0.9999659,0.9997092,0.99996424,0.99988747,0.8065097,0.821721,0.9993223,0.999398,2025-01-24 11:35:34.011397-05:00,2025,January,24,Friday,11,35,85.0,95.0,234.0,403.0,256.0,173.0,144.0,77.0,42.0,6.0,1515.0,301.0,1816
fae781b,user_name_4,rRDDqpYtjw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1750,convenio_1,documento_836,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,1.1512,1.2586,0.4269,0.4466,0.15619835,0.17153846,43.03928,47.117615,55.141087,55.134743,0.43988523,0.44628027,0.5674782,0.5542622,0.80824125,0.7996441,0.999907,0.9999469,0.9999988,0.99999917,1.0,0.99999976,0.9520417,0.9798926,0.99977195,0.9998139,2025-01-24 11:35:40.419361-05:00,2025,January,24,Friday,11,35,84.0,91.0,272.0,441.0,208.0,213.0,226.0,166.0,30.0,7.0,1738.0,165.0,1903
fae781b,user_name_4,oF_mX9XGQw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1753,convenio_1,documento_839,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9698,4.1856,0.637,0.5807,0.6886442,0.5093583,39.546272,38.83449,39.380722,37.483845,0.3257717,0.3074641,0.3840786,0.4394881,0.65442276,0.67593324,0.99998665,0.99998206,1.0,1.0,1.0,1.0,0.9999908,0.9999877,0.99983925,0.9998393,2025-01-24 11:39:13.868701-05:00,2025,January,24,Friday,11,39,68.0,92.0,167.0,365.0,202.0,99.0,105.0,85.0,19.0,6.0,1208.0,385.0,1593
fae781b,user_name_4,hCd2Iz-V8A,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1752,convenio_1,documento_838,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,3.64,1.2604,0.677,0.4881,0.4350733,0.23529412,41.56561,40.544544,52.716724,48.59495,0.45254833,0.45003054,0.4461475,0.55001044,0.7551162,0.80801773,0.99999803,0.9999487,0.9999622,0.94290423,0.999979,0.9979962,0.9926394,0.9534161,0.99983037,0.9996474,2025-01-24 11:39:28.143894-05:00,2025,January,24,Friday,11,39,69.0,93.0,185.0,371.0,215.0,143.0,131.0,104.0,48.0,7.0,1366.0,360.0,1726
fae781b,user_name_4,Zfb8EeFyGg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_1755,convenio_1,documento_841,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,4.9179,4.8054,0.7464,0.7173,0.29340464,0.3541147,43.799026,42.910416,53.085125,51.437004,0.40185547,0.3936208,0.5250903,0.53293425,0.7266235,0.72785676,0.99999994,0.9999995,1.0,1.0,1.0,1.0,0.99987984,0.9997459,0.9998392,0.99983895,2025-01-24 11:43:58.665350-05:00,2025,January,24,Friday,11,43,68.0,92.0,144.0,348.0,190.0,168.0,116.0,139.0,31.0,6.0,1302.0,541.0,1843
fae781b,user_name_4,Afb62BZZLg,main,406,error,non-frontal,200,procesoConvenioGuid_1754,convenio_1,documento_840,590,896,590,896,SD,SD,True,PORTRAIT,PORTRAIT,True,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2025-01-24 11:45:53.800447-05:00,2025,January,24,Friday,11,45,70.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,417.0,585
